X,Y,Z,Cp
1.497285931381926218e+02,3.232323232323232673e+02,-4.358354648041942880e+01,-2.616516148958777599e+00
1.567650987988134546e+02,3.232323232323232673e+02,-4.338431301351671010e+01,-2.466123430543269102e+00
1.638016714175642790e+02,3.232323232323232673e+02,-4.319205441437480886e+01,-2.301128462100030081e+00
1.708189015708769034e+02,3.232323232323232673e+02,-4.300973369904428267e+01,-2.125105638520381923e+00
1.777972851569058150e+02,3.232323232323232673e+02,-4.283957609860460281e+01,-1.941708496973690856e+00
1.847172845667291483e+02,3.232323232323232673e+02,-4.268310205433059679e+01,-1.754584044082866612e+00
1.915593897672343928e+02,3.232323232323232673e+02,-4.254117956487041852e+01,-1.567288481021509527e+00
1.983041786247769096e+02,3.232323232323232673e+02,-4.241409223666644834e+01,-1.383206502123129011e+00
2.049323760506027838e+02,3.232323232323232673e+02,-4.230161908495887957e+01,-1.205476244313221645e+00
2.113785136587941338e+02,3.232323232323232673e+02,-4.264888925884267223e+01,-1.037938009576264919e+00
2.177203710021186396e+02,3.232323232323232673e+02,-4.250523707216503766e+01,-8.808855174895112716e-01
2.238896828092837552e+02,3.232323232323232673e+02,-4.237624042851936679e+01,-7.374803243512511042e-01
2.298681542060636502e+02,3.232323232323232673e+02,-4.226134844624445464e+01,-6.093090491169068645e-01
2.356379236323503221e+02,3.232323232323232673e+02,-4.215976043218026348e+01,-4.974790342204434834e-01
2.411816246264451138e+02,3.232323232323232673e+02,-4.207049708155145851e+01,-4.026082437181052187e-01
2.464824466937229488e+02,3.232323232323232673e+02,-4.199246826263293286e+01,-3.248289267686904624e-01
2.515241954150990864e+02,3.232323232323232673e+02,-4.192453503736021503e+01,-2.638048939991382014e-01
2.562913519421533692e+02,3.232323232323232673e+02,-4.186556400497417485e+01,-2.187618749643427951e-01
2.607691319729279940e+02,3.232323232323232673e+02,-4.181447255599379531e+01,-1.885300561592892221e-01
2.649435442110955137e+02,3.232323232323232673e+02,-4.177026416190847158e+01,-1.715975489425867473e-01
2.688014481900808050e+02,3.232323232323232673e+02,-4.173205337479251398e+01,-1.661732134088870216e-01
2.723306112036436275e+02,3.232323232323232673e+02,-4.169908074386076180e+01,-1.702569761647672875e-01
2.755197639374753180e+02,3.232323232323232673e+02,-4.167071834776791661e+01,-1.817155360099485251e-01
2.783586542549954856e+02,3.232323232323232673e+02,-4.164646706990866676e+01,-1.983611608810793014e-01
2.808342744635761505e+02,3.232323232323232673e+02,-4.164904969223863418e+01,-2.180000212331109632e-01
2.828227213342323694e+02,3.232323232323232673e+02,-4.236981999525472986e+01,-2.374342455673373598e-01
2.844563591041853101e+02,3.232323232323232673e+02,-4.296491563170810934e+01,-2.558470192841045820e-01
2.857311582234875686e+02,3.232323232323232673e+02,-4.343113298173037151e+01,-2.717754346482976757e-01
2.866439774203418551e+02,3.232323232323232673e+02,-4.376595696101333033e+01,-2.840326939569516873e-01
2.871925690710052663e+02,3.232323232323232673e+02,-4.396757850555979985e+01,-2.917443854431799877e-01
2.873759741400747885e+02,3.232323232323232673e+02,-4.403497412281271295e+01,-2.943806865827282571e-01
2.026397920137258168e+01,3.313131313131313505e+02,-5.000000000000000711e+01,1.000000000000000000e+00
2.046864265098053082e+01,3.313131313131313505e+02,-4.832686240195253902e+01,9.661874724750776355e-01
2.102674260647262727e+01,3.313131313131313505e+02,-4.670675020579501791e+01,8.668456596784510637e-01
2.191465076990908045e+01,3.313131313131313505e+02,-4.514361705906190991e+01,7.079966424870094421e-01
2.311198938552544035e+01,3.313131313131313505e+02,-4.363535595013540558e+01,4.958765416002660076e-01
2.460276599125078789e+01,3.313131313131313505e+02,-4.217367089983274298e+01,2.365582177302736344e-01
2.637604892255191302e+01,3.313131313131313505e+02,-4.074399810440435488e+01,-6.426075730576560896e-02
2.842606744998066048e+01,3.313131313131313505e+02,-3.932551208452576930e+01,-4.012927824065737337e-01
3.075168261092859012e+01,3.313131313131313505e+02,-3.789131613694991785e+01,-7.695332587443172168e-01
3.335527838856982896e+01,3.313131313131313505e+02,-3.640895847955215459e+01,-1.164017578199518566e+00
3.624125112090862189e+01,3.313131313131313505e+02,-3.484141375066987223e+01,-1.579533027566696557e+00
3.941478132961651681e+01,3.313131313131313505e+02,-3.315035326281007144e+01,-2.010423092867698269e+00
4.289299966242859341e+01,3.313131313131313505e+02,-3.134675996366716078e+01,-2.452058731575073480e+00
4.669524115823678301e+01,3.313131313131313505e+02,-2.943708625406962653e+01,-2.899076536268080595e+00
5.083754539852666454e+01,3.313131313131313505e+02,-2.741576575610321953e+01,-3.344682330909612311e+00
5.533481417712552286e+01,3.313131313131313505e+02,-2.528397824537885441e+01,-3.781069327252006396e+00
6.020011141082764539e+01,3.313131313131313505e+02,-2.305152871866209097e+01,-4.199477478681013842e+00
6.544438561994498116e+01,3.313131313131313505e+02,-2.073862128789352255e+01,-4.590370021553963120e+00
7.127131683176899912e+01,3.313131313131313505e+02,-1.894838513340081221e+01,-4.955238680913586435e+00
7.731322811532018591e+01,3.313131313131313505e+02,-1.664512270859826515e+01,-5.258952468117587209e+00
8.374806572182329489e+01,3.313131313131313505e+02,-1.439823889087685416e+01,-5.504058756684063525e+00
9.059068688940106995e+01,3.313131313131313505e+02,-1.227907858452056189e+01,-5.681417366836416960e+00
9.787770339145275500e+01,3.313131313131313505e+02,-1.038198314602890804e+01,-5.782410444456884235e+00
1.055510034541714077e+02,3.313131313131313505e+02,-8.862613496132730972e+00,-5.798442976720839859e+00
1.135577024833934843e+02,3.313131313131313505e+02,-7.824772736757537928e+00,-5.725237894997913024e+00
1.218736041761297741e+02,3.313131313131313505e+02,-7.403779524303487847e+00,-5.561982306967493628e+00
1.298459853861316731e+02,3.313131313131313505e+02,-7.702406928826256660e+00,-5.331747335225982098e+00
1.371872262126390183e+02,3.313131313131313505e+02,-8.283209413744792471e+00,-5.064332162167744400e+00
1.443749933980575122e+02,3.313131313131313505e+02,-8.968083555993374034e+00,-4.758563039392353033e+00
1.515836365141886972e+02,3.313131313131313505e+02,-9.755148886854343004e+00,-4.415424913946325525e+00
1.587918788247789053e+02,3.313131313131313505e+02,-1.063852134684221795e+01,-4.042934155394665829e+00
1.659786133576215832e+02,3.313131313131313505e+02,-1.161192481579303148e+01,-3.649450152459668306e+00
1.731229587056780019e+02,3.313131313131313505e+02,-1.266872869683597713e+01,-3.243458262645073198e+00
1.802043125951593652e+02,3.313131313131313505e+02,-1.380197309317249932e+01,-2.833356766079537348e+00
1.872024039946028040e+02,3.313131313131313505e+02,-1.500438331539243109e+01,-2.427253069327282464e+00
1.940973443499883331e+02,3.313131313131313505e+02,-1.626837609533051676e+01,-2.032774013858146489e+00
2.008696783020524492e+02,3.313131313131313505e+02,-1.758606030333795900e+01,-1.656894671826974808e+00
2.075004339978526389e+02,3.313131313131313505e+02,-1.894923517535621471e+01,-1.305789460782565081e+00
2.140168552739006600e+02,3.313131313131313505e+02,-1.990456665080260734e+01,-9.828343113886492954e-01
2.203059918467830869e+02,3.313131313131313505e+02,-2.139091744302917419e+01,-6.963072098176456004e-01
2.263996164076677644e+02,3.313131313131313505e+02,-2.289347182344743459e+01,-4.471934882907245834e-01
2.322813491760226157e+02,3.313131313131313505e+02,-2.440203205207780002e+01,-2.374990904050851004e-01
2.379355211291262435e+02,3.313131313131313505e+02,-2.590632688830148567e+01,-6.810978909952059013e-02
2.433472062986882634e+02,3.313131313131313505e+02,-2.739605087657042048e+01,6.118174129266101824e-02
2.485022514660802528e+02,3.313131313131313505e+02,-2.886090839929963892e+01,1.516209160227141028e-01
2.533873028595686492e+02,3.313131313131313505e+02,-3.029066369948229465e+01,2.054105320525347333e-01
2.579898294756371229e+02,3.313131313131313505e+02,-3.167519767344558090e+01,2.256072023871095733e-01
2.622981427094730407e+02,3.313131313131313505e+02,-3.300457177707951928e+01,2.159982884916545331e-01
2.663014120812478041e+02,3.313131313131313505e+02,-3.426909890181722318e+01,1.809630975228312399e-01
2.699896769763498128e+02,3.313131313131313505e+02,-3.545942058544934383e+01,1.253224062143697970e-01
2.733538544685270040e+02,3.313131313131313505e+02,-3.656658945292761587e+01,5.418054611124389908e-02
2.763857434529913348e+02,3.313131313131313505e+02,-3.758215535748661296e+01,-2.723566516919484481e-02
2.790780254696086331e+02,3.313131313131313505e+02,-3.849825333389689064e+01,-1.137369295438477867e-01
2.814282605017483547e+02,3.313131313131313505e+02,-3.928322826527200107e+01,-2.004687983727685974e-01
2.835447867932388704e+02,3.313131313131313505e+02,-3.924189045615158022e+01,-2.872965054780370897e-01
2.852856609006754525e+02,3.313131313131313505e+02,-3.921077108253506793e+01,-3.653000722358492602e-01
2.866453987660621578e+02,3.313131313131313505e+02,-3.918826930917337847e+01,-4.304313835175138103e-01
2.876197145655652889e+02,3.313131313131313505e+02,-3.917311714282473645e+01,-4.793989431218886876e-01
2.882055360280288028e+02,3.313131313131313505e+02,-3.916439653343471861e+01,-5.097734485729710219e-01
2.884006284513493483e+02,3.313131313131313505e+02,-3.916148625148035478e+01,-5.200450448494378097e-01
2.026397920137258168e+01,3.313131313131313505e+02,-5.000000000000000711e+01,1.000000000000000000e+00
2.043852133406285176e+01,3.313131313131313505e+02,-5.167798673719569535e+01,9.800460130681835080e-01
2.101704418991010570e+01,3.313131313131313505e+02,-5.330687469822821356e+01,9.198394714341596723e-01
2.202019328942940746e+01,3.313131313131313505e+02,-5.486568104201305118e+01,8.184746570609249261e-01
2.346337197558869292e+01,3.313131313131313505e+02,-5.632907427693500324e+01,6.764460831260225016e-01
2.535560239885354861e+01,3.313131313131313505e+02,-5.766888633570837186e+01,4.957814634499456696e-01
2.769884485637111027e+01,3.313131313131313505e+02,-5.885606667918523272e+01,2.800472275646569420e-01
3.048789238680752334e+01,3.313131313131313505e+02,-5.986298292164005375e+01,3.421468063103816348e-02
3.371089552641896603e+01,3.313131313131313505e+02,-6.066589449892342856e+01,-2.356023626216430800e-01
3.735046869377504208e+01,3.313131313131313505e+02,-6.124737164702015946e+01,-5.225033138492104490e-01
4.138520156124340588e+01,3.313131313131313505e+02,-6.159842394331107585e+01,-8.191961085614190008e-01
4.579089254760162220e+01,3.313131313131313505e+02,-6.171841187483744307e+01,-1.118345588653105960e+00
5.052939410457580038e+01,3.313131313131313505e+02,-6.156757820241249135e+01,-1.412111872718529337e+00
5.555837695492238026e+01,3.313131313131313505e+02,-6.112389258921248114e+01,-1.693298336032842855e+00
6.083685704233161573e+01,3.313131313131313505e+02,-6.039329200627616956e+01,-1.955872839305641042e+00
6.632307479973329123e+01,3.313131313131313505e+02,-5.939331635442790969e+01,-2.194908387801537408e+00
7.197524312568916116e+01,3.313131313131313505e+02,-5.815318498056086582e+01,-2.406670825422960736e+00
7.775188468759036198e+01,3.313131313131313505e+02,-5.671345079815623080e+01,-2.588624837102350362e+00
8.341705744755176966e+01,3.313131313131313505e+02,-5.455430542168471675e+01,-2.734696416919355499e+00
8.930452872294679878e+01,3.313131313131313505e+02,-5.281751116225889575e+01,-2.854755067875778707e+00
9.520089407480244859e+01,3.313131313131313505e+02,-5.106196438892906286e+01,-2.944124500188972871e+00
1.010544019627142234e+02,3.313131313131313505e+02,-4.936564442774552219e+01,-3.004067807623324260e+00
1.067899654352499113e+02,3.313131313131313505e+02,-4.782186632410409999e+01,-3.036684460454982304e+00
1.124255567824845343e+02,3.313131313131313505e+02,-4.651411525286073356e+01,-3.045143205995444635e+00
1.179745431374137183e+02,3.313131313131313505e+02,-4.547404088628249497e+01,-3.032126417568578258e+00
1.234199392888577762e+02,3.313131313131313505e+02,-4.476824517602427989e+01,-3.000176817447056443e+00
1.293733031371731670e+02,3.313131313131313505e+02,-4.445057345771552093e+01,-2.945134892146867411e+00
1.360927602628781585e+02,3.313131313131313505e+02,-4.424879773120824211e+01,-2.860050408012083434e+00
1.430649532939391122e+02,3.313131313131313505e+02,-4.404367742862569912e+01,-2.748813751069306477e+00
1.500753798787874587e+02,3.313131313131313505e+02,-4.383678806122184568e+01,-2.616396101128237284e+00
1.571050082964788146e+02,3.313131313131313505e+02,-4.363257957169442847e+01,-2.465964632552923419e+00
1.641345955536745294e+02,3.313131313131313505e+02,-4.343477524261724909e+01,-2.300932253851504239e+00
1.711447457351441415e+02,3.313131313131313505e+02,-4.324635733139744787e+01,-2.124875598863367188e+00
1.781159702519963446e+02,3.313131313131313505e+02,-4.306957742004561140e+01,-1.941450072427542306e+00
1.850287488981259969e+02,3.313131313131313505e+02,-4.290598913296503980e+01,-1.754304113713442970e+00
1.918635908174660187e+02,3.313131313131313505e+02,-4.275650011458000677e+01,-1.566994883200601096e+00
1.986010947173428463e+02,3.313131313131313505e+02,-4.262143962895486737e+01,-1.382907548564175970e+00
2.052220079118557976e+02,3.313131313131313505e+02,-4.250063784039269166e+01,-1.205180245542744943e+00
2.116616016191332790e+02,3.313131313131313505e+02,-4.283833516139198139e+01,-1.037640041878349795e+00
2.179961860835792322e+02,3.313131313131313505e+02,-4.268594497146649758e+01,-8.806069781113449180e-01
2.241582963402564701e+02,3.313131313131313505e+02,-4.254802760465824463e+01,-7.372272641703325746e-01
2.301296677867763378e+02,3.313131313131313505e+02,-4.242409752097888997e+01,-6.090860116377891931e-01
2.358924700745957352e+02,3.313131313131313505e+02,-4.231342205987394323e+01,-4.972889236639366772e-01
2.414293686652838744e+02,3.313131313131313505e+02,-4.221509191068593481e+01,-4.024522945348008029e-01
2.467235854661489896e+02,3.313131313131313505e+02,-4.212808814846330563e+01,-3.247067700638370802e-01
2.517589586973392954e+02,3.313131313131313505e+02,-4.205134349581784647e+01,-2.637147114926586822e-01
2.565200021340344279e+02,3.313131313131313505e+02,-4.198379590690898056e+01,-2.187006268188382840e-01
2.609919638151378649e+02,3.313131313131313505e+02,-4.192443306924558044e+01,-1.884937654607188873e-01
2.651608842196664568e+02,3.313131313131313505e+02,-4.187232695650458680e+01,-1.715816229770318613e-01
2.690136537923997935e+02,3.313131313131313505e+02,-4.182665811382526044e+01,-1.661727802927205899e-01
2.725380695619734865e+02,3.313131313131313505e+02,-4.178672988935478827e+01,-1.702672149734017482e-01
2.757228904494394897e+02,3.313131313131313505e+02,-4.175197331716046278e+01,-1.817319793840173336e-01
2.785578907256661410e+02,3.313131313131313505e+02,-4.172194378468037002e+01,-1.983799511764677559e-01
2.810299131843739247e+02,3.313131313131313505e+02,-4.172077389986621654e+01,-2.180166099315452299e-01
2.830170128550425375e+02,3.313131313131313505e+02,-4.243698775468518392e+01,-2.374602281026327311e-01
2.846495549198226058e+02,3.313131313131313505e+02,-4.302830707704315216e+01,-2.558823808263285815e-01
2.859235059459102786e+02,3.313131313131313505e+02,-4.349155701691952913e+01,-2.718192054838430294e-01
2.868357215894233718e+02,3.313131313131313505e+02,-4.382424510710139742e+01,-2.840830946109017541e-01
2.873839520045943914e+02,3.313131313131313505e+02,-4.402457856805851577e+01,-2.917990208765267046e-01
2.875672326735261208e+02,3.313131313131313505e+02,-4.409154218194468910e+01,-2.944367246891717582e-01
2.075822259652800739e+01,3.393939393939393767e+02,-5.000000000000000000e+01,1.000000000000000000e+00
2.096216185994620673e+01,3.393939393939393767e+02,-4.832856668398531497e+01,9.661687657809471252e-01
2.151944510095296437e+01,3.393939393939393767e+02,-4.671002751280343546e+01,8.667549935363338953e-01
2.240672991130302805e+01,3.393939393939393767e+02,-4.514843687072415435e+01,7.077361185070863980e-01
2.360386672694880161e+01,3.393939393939393767e+02,-4.364182924044567358e+01,4.953180548752474377e-01
2.509501587579054771e+01,3.393939393939393767e+02,-4.218207832197696661e+01,2.355616612648420705e-01
2.686931015044520166e+01,3.393939393939393767e+02,-4.075481100554981140e+01,-6.582762857199594975e-02
2.892095015582113504e+01,3.393939393939393767e+02,-3.933941173407495029e+01,-4.035353544696207995e-01
3.124868151148549344e+01,3.393939393939393767e+02,-3.790921439077514776e+01,-7.725146132718320180e-01
3.385470460414973815e+01,3.393939393939393767e+02,-3.643201915117654721e+01,-1.167748922848596660e+00
3.674319256426188929e+01,3.393939393939393767e+02,-3.487106950031069630e+01,-1.583971322061823450e+00
3.991909206761960149e+01,3.393939393939393767e+02,-3.318831060120709964e+01,-2.015475106822245621e+00
4.339918974210736735e+01,3.393939393939393767e+02,-3.139501610585534763e+01,-2.457572835117413312e+00
4.720248404961471067e+01,3.393939393939393767e+02,-2.949790988403906766e+01,-2.904856197804111861e+00
5.134475057813823184e+01,3.393939393939393767e+02,-2.749163205129810450e+01,-3.350508252447854662e+00
5.584067429288944595e+01,3.393939393939393767e+02,-2.537747504238487295e+01,-3.786716783030310562e+00
6.070314413556192079e+01,3.393939393939393767e+02,-2.316523037885468028e+01,-4.204732155399086402e+00
6.594295809950047271e+01,3.393939393939393767e+02,-2.087493633273452787e+01,-4.595041335439489671e+00
7.176125903956898355e+01,3.393939393939393767e+02,-1.910875077798208110e+01,-4.959007458527285195e+00
7.779476359863713242e+01,3.393939393939393767e+02,-1.683161070436356965e+01,-5.261890183362505802e+00
8.421905748089363897e+01,3.393939393939393767e+02,-1.461161260190079503e+01,-5.506117689844745478e+00
9.104855343567334103e+01,3.393939393939393767e+02,-1.251919646385714913e+01,-5.682610426673260662e+00
9.831903349589856589e+01,3.393939393939393767e+02,-1.064747565386352335e+01,-5.782827440920344841e+00
1.059724562548502718e+02,3.393939393939393767e+02,-9.149740557499733029e+00,-5.798289685298223084e+00
1.139560745497301468e+02,3.393939393939393767e+02,-8.127976909885440193e+00,-5.724820042936088704e+00
1.222457352592825828e+02,3.393939393939393767e+02,-7.715179456420415249e+00,-5.561682304113046094e+00
1.301972313096480605e+02,3.393939393939393767e+02,-8.012409115013582550e+00,-5.331738751738146043e+00
1.375266450267712344e+02,3.393939393939393767e+02,-8.588762260480969246e+00,-5.064470048801926083e+00
1.447051938608464354e+02,3.393939393939393767e+02,-9.268580047205588812e+00,-4.758780973579906259e+00
1.519047344507639252e+02,3.393939393939393767e+02,-1.004987200843619632e+01,-4.415727036072781608e+00
1.591040261408271874e+02,3.393939393939393767e+02,-1.092677560770749778e+01,-4.043318753896193662e+00
1.662819952671220847e+02,3.393939393939393767e+02,-1.189304331118544411e+01,-3.649910227239256066e+00
1.734177909235648940e+02,3.393939393939393767e+02,-1.294207991680004000e+01,-3.243982320575276468e+00
1.804908385244519877e+02,3.393939393939393767e+02,-1.406696742672836109e+01,-2.833929788624520718e+00
1.874808919253694626e+02,3.393939393939393767e+02,-1.526047920157840565e+01,-2.427857589778420699e+00
1.943680846779588478e+02,3.393939393939393767e+02,-1.651508577230314501e+01,-2.033391242167321700e+00
2.011329807682660373e+02,3.393939393939393767e+02,-1.782295510670293481e+01,-1.657505607973259965e+00
2.077566249475843847e+02,3.393939393939393767e+02,-1.917595033736000687e+01,-1.306375942527038037e+00
2.142655506034911923e+02,3.393939393939393767e+02,-2.012174918001670676e+01,-9.834038559909424881e-01
2.205483310077596002e+02,3.393939393939393767e+02,-2.159726991877558788e+01,-6.968181819816814393e-01
2.266359644544640730e+02,3.393939393939393767e+02,-2.308885191286156413e+01,-4.476350774137376476e-01
2.325120744424890233e+02,3.393939393939393767e+02,-2.458637620609481189e+01,-2.378642914209241899e-01
2.381609927874796426e+02,3.393939393939393767e+02,-2.607965155657462475e+01,-6.839552859574138388e-02
2.435677921003789947e+02,3.393939393939393767e+02,-2.755845302068274094e+01,6.097470748809785679e-02
2.487183156745442432e+02,3.393939393939393767e+02,-2.901256530736313266e+01,1.514883147923211659e-01
2.535992043879025175e+02,3.393939393939393767e+02,-3.043183211036794233e+01,2.053450657230007637e-01
2.581979202452301365e+02,3.393939393939393767e+02,-3.180621222415539506e+01,2.255991853895420451e-01
2.625027662479873243e+02,3.393939393939393767e+02,-3.312584279207849391e+01,2.160363849255595992e-01
2.665029023795741523e+02,3.393939393939393767e+02,-3.438110954838289501e+01,1.810351126150900880e-01
2.701883576239137597e+02,3.393939393939393767e+02,-3.556272342414585808e+01,1.254160830580303143e-01
2.735500380843438961e+02,3.393939393939393767e+02,-3.666180241704783782e+01,5.428431996856680763e-02
2.765797314260855160e+02,3.393939393939393767e+02,-3.766995719962112332e+01,-2.713199928341725187e-02
2.792701080168938006e+02,3.393939393939393767e+02,-3.857937858159802147e+01,-1.136416744196616091e-01
2.816188841742927593e+02,3.393939393939393767e+02,-3.935710041985333163e+01,-2.003942490167337498e-01
2.837324345741852198e+02,3.393939393939393767e+02,-3.931085132104105639e+01,-2.871872635572442767e-01
2.854708530981143895e+02,3.393939393939393767e+02,-3.927565550566234265e+01,-3.651578257326481558e-01
2.868286680906632569e+02,3.393939393939393767e+02,-3.924994668384086793e+01,-4.302604309249888348e-01
2.878016034360233562e+02,3.393939393939393767e+02,-3.923248408916033014e+01,-4.792057906436486547e-01
2.883865938300747302e+02,3.393939393939393767e+02,-3.922236931225242529e+01,-5.095662777560842072e-01
2.885814130112631233e+02,3.393939393939393767e+02,-3.921899455017455693e+01,-5.198332897652165885e-01
2.075822259652800739e+01,3.393939393939393767e+02,-5.000000000000000000e+01,1.000000000000000000e+00
2.093306108382322250e+01,3.393939393939393767e+02,-5.167614800909232997e+01,9.800561053926981625e-01
2.151111529894798835e+01,3.393939393939393767e+02,-5.330313480451752639e+01,9.198883746199918443e-01
2.251273944042606345e+01,3.393939393939393767e+02,-5.486009868749006557e+01,8.186150128390485836e-01
2.395310009773247728e+01,3.393939393939393767e+02,-5.632192420918983800e+01,6.767461475612109867e-01
2.584105566142585886e+01,3.393939393939393767e+02,-5.766074883522909289e+01,4.963143509232000872e-01
2.817848957021796252e+01,3.393939393939393767e+02,-5.884789984917009065e+01,2.808790856743594300e-01
3.096021089615420152e+01,3.393939393939393767e+02,-5.985616678571136617e+01,3.539360373981743219e-02
3.417447411449662553e+01,3.393939393939393767e+02,-6.066223903988089461e+01,-2.340547831532549528e-01
3.780406843740622236e+01,3.393939393939393767e+02,-6.124908599323791236e+01,-5.205963166150059385e-01
4.182780222730167452e+01,3.393939393939393767e+02,-6.160804961797552437e+01,-8.169693697761177820e-01
4.622170915812749570e+01,3.393939393939393767e+02,-6.173872657735273606e+01,-1.115864874755398750e+00
5.094799465390035920e+01,3.393939393939393767e+02,-6.160144684703071505e+01,-1.409468826241869754e+00
5.596468404356260606e+01,3.393939393939393767e+02,-6.117411540847079010e+01,-1.690599758067526492e+00
6.123108576447401674e+01,3.393939393939393767e+02,-6.046246262130190985e+01,-1.953227507973195776e+00
6.670569725038808429e+01,3.393939393939393767e+02,-5.948367749867571774e+01,-2.192417539894849998e+00
7.234695917741237281e+01,3.393939393939393767e+02,-5.826649109913279290e+01,-2.404420975733663202e+00
7.811361084413354661e+01,3.393939393939393767e+02,-5.685083830724823883e+01,-2.586683188113639176e+00
8.377232713922623475e+01,3.393939393939393767e+02,-5.471680525504540782e+01,-2.733150313810228660e+00
8.965257520641614519e+01,3.393939393939393767e+02,-5.300414765040237342e+01,-2.853575789841915622e+00
9.554341782488893386e+01,3.393939393939393767e+02,-5.127140948162323042e+01,-2.943309888310449374e+00
1.013936671291263281e+02,3.393939393939393767e+02,-4.959554126628318471e+01,-3.003592692843987333e+00
1.071292067358129430e+02,3.393939393939393767e+02,-4.806865444292248668e+01,-3.036497418643267832e+00
1.127681079444478769e+02,3.393939393939393767e+02,-4.677350425765867215e+01,-3.045162975486935153e+00
1.183237154373500459e+02,3.393939393939393767e+02,-4.574180480233366097e+01,-3.032246223965192389e+00
1.237791521062024458e+02,3.393939393939393767e+02,-4.503986546713380079e+01,-3.000268811578291395e+00
1.297375875887107668e+02,3.393939393939393767e+02,-4.472121602719610678e+01,-2.945137734332404555e+00
1.364531112584178061e+02,3.393939393939393767e+02,-4.451631528601591015e+01,-2.860000469639929932e+00
1.434187015814958386e+02,3.393939393939393767e+02,-4.430734920480964689e+01,-2.748729319160737816e+00
1.504223945488650713e+02,3.393939393939393767e+02,-4.409601481914488375e+01,-2.616273210273724281e+00
1.574451673606208146e+02,3.393939393939393767e+02,-4.388676677924196667e+01,-2.465802073238577030e+00
1.644677881845876470e+02,3.393939393939393767e+02,-4.368334055898357349e+01,-2.300731397765510167e+00
1.714708744243718570e+02,3.393939393939393767e+02,-4.348873802244850140e+01,-2.124640109736633420e+00
1.784349528623547201e+02,3.393939393939393767e+02,-4.330523759482517221e+01,-1.941185525945368084e+00
1.853405206003317858e+02,3.393939393939393767e+02,-4.313442669826411446e+01,-1.754017552077121511e+00
1.921681059099130380e+02,3.393939393939393767e+02,-4.297725335403870872e+01,-1.566694330672752100e+00
1.988983283343259814e+02,3.393939393939393767e+02,-4.283409332416933779e+01,-1.382601513989903275e+00
2.055119576285463268e+02,3.393939393939393767e+02,-4.270482886324782612e+01,-1.204877236575533361e+00
2.119450132910426419e+02,3.393939393939393767e+02,-4.303281385205457354e+01,-1.037335075624219227e+00
2.182723185572609452e+02,3.393939393939393767e+02,-4.287153937587982711e+01,-8.803218949976241436e-01
2.244272180548209974e+02,3.393939393939393767e+02,-4.272455068635548514e+01,-7.369682579172138759e-01
2.303914776866310490e+02,3.393939393939393767e+02,-4.259142882866713364e+01,-6.088577333817148940e-01
2.361472985850656414e+02,3.393939393939393767e+02,-4.247151046375060446e+01,-4.970943468333294257e-01
2.416773784366353937e+02,3.393939393939393767e+02,-4.236395759635557567e+01,-4.022926835181651617e-01
2.469649718807355896e+02,3.393939393939393767e+02,-4.226782384870614351e+01,-3.245817480689802692e-01
2.519939501312067307e+02,3.393939393939393767e+02,-4.218211495013144230e+01,-2.636224180175505971e-01
2.567488599610221058e+02,3.393939393939393767e+02,-4.210584154786313604e+01,-2.186379507599592042e-01
2.612149821388596251e+02,3.393939393939393767e+02,-4.203806294321381642e+01,-1.884566362486290447e-01
2.653783893172361559e+02,3.393939393939393767e+02,-4.197792089426954476e+01,-1.715653394198213000e-01
2.692260032537512870e+02,3.393939393939393767e+02,-4.192466317393500219e+01,-1.661723551786144504e-01
2.727456511103561070e+02,3.393939393939393767e+02,-4.187765710398632280e+01,-1.702777130562740382e-01
2.759261204322209551e+02,3.393939393939393767e+02,-4.183639377668090731e+01,-1.817488272242649694e-01
2.787572122698891235e+02,3.393939393939393767e+02,-4.180048410312955554e+01,-1.983991994433081663e-01
2.812256268884969472e+02,3.393939393939393767e+02,-4.179547242042201560e+01,-2.180336838770854935e-01
2.832113948757855724e+02,3.393939393939393767e+02,-4.250705370975607167e+01,-2.374869718999062240e-01
2.848428542528661751e+02,3.393939393939393767e+02,-4.309453352657484970e+01,-2.559187796791677072e-01
2.861159675125673516e+02,3.393939393939393767e+02,-4.355476633458211211e+01,-2.718642614567770011e-01
2.870275870880489038e+02,3.393939393939393767e+02,-4.388528271147191617e+01,-2.841349759702782030e-01
2.875754608027211248e+02,3.393939393939393767e+02,-4.408430647033857497e+01,-2.918552620107449647e-01
2.877586184814673516e+02,3.393939393939393767e+02,-4.415083083717132695e+01,-2.944944097894843793e-01
2.125246599168343664e+01,3.474747474747475167e+02,-5.000000000000000000e+01,1.000000000000000000e+00
2.145568166603666072e+01,3.474747474747475167e+02,-4.833027101074775089e+01,9.661496066664063687e-01
2.201215515551746194e+01,3.474747474747475167e+02,-4.671330528024813589e+01,8.666621360750392800e-01
2.289883565276110033e+01,3.474747474747475167e+02,-4.515325984421173189e+01,7.074693036258301593e-01
2.409580642185797217e+01,3.474747474747475167e+02,-4.364831372725431891e+01,4.947460929454674528e-01
2.558738389459931994e+01,3.474747474747475167e+02,-4.219051427853428038e+01,2.345410631406232294e-01
2.736276720462810275e+01,3.474747474747475167e+02,-4.076568375192535854e+01,-6.743234217492424798e-02
2.941612877336520171e+01,3.474747474747475167e+02,-3.935342164408422860e+01,-4.058322463845738248e-01
3.174609801931348585e+01,3.474747474747475167e+02,-3.792729776591536961e+01,-7.755685545678331350e-01
